LAT,LON,SST
13.0,-32.0,27.329936507936484
13.0,-31.0,26.9531230313137
13.0,-30.0,26.16071569040595
13.0,-29.0,26.623492063492108
13.0,-28.0,26.35208126036485
13.0,-27.0,25.75157875164485
13.0,-26.0,24.55954904220621
13.0,-25.0,24.66437223145073
13.0,-24.0,24.091707988980705
13.0,-23.0,23.80228882837436
13.0,-22.0,25.632749615975428
13.0,-21.0,26.07690476190476
13.0,-20.0,24.01969696969697
13.0,-19.0,22.514999999999993
13.0,-18.0,25.197895097301906
13.0,-17.0,25.20396825396825
13.0,-16.0,26.8
14.0,-87.0,25.3
14.0,-83.0,27.0
14.0,-82.0,28.065084459915727
14.0,-81.0,28.41356245320306
14.0,-80.0,28.55148222075386
14.0,-79.0,28.33185649638465
14.0,-78.0,28.37014852927287
14.0,-77.0,28.50210597800513
14.0,-76.0,28.104577045193235
14.0,-75.0,27.8878285244984
14.0,-74.0,28.14331212227491
14.0,-73.0,28.30783042235024
14.0,-72.0,28.2264123579804
14.0,-71.0,28.318418020045492
14.0,-70.0,28.12542041292041
14.0,-69.0,28.138676311696955
14.0,-68.0,28.29980147853264
14.0,-67.0,28.206031491656407
14.0,-66.0,28.20442287784678
14.0,-65.0,29.24304181184668
14.0,-64.0,28.060349790856122
14.0,-63.0,28.82724255044181
14.0,-62.0,27.842547780763322
14.0,-61.0,28.474939026710555
14.0,-60.0,28.787755630334267
14.0,-59.0,27.757654190827626
14.0,-58.0,27.73309863434865
14.0,-57.0,27.665801878229324
14.0,-56.0,27.523758351893104
14.0,-55.0,28.438902082572174
14.0,-54.0,27.37700703100029
14.0,-53.0,27.412110691302747
14.0,-52.0,27.76225160256413
14.0,-51.0,27.79536643653747
14.0,-50.0,27.571928789864558
14.0,-49.0,27.62848534201956
14.0,-48.0,27.81713675213675
14.0,-47.0,27.656681681681697
14.0,-46.0,27.05691191771429
14.0,-45.0,26.30396570708537
14.0,-44.0,27.316405439178872
14.0,-43.0,26.39934251792117
14.0,-42.0,26.364947696747713
14.0,-41.0,26.47742269878789
14.0,-40.0,25.918494312704862
14.0,-39.0,26.37809633418475
14.0,-38.0,25.74412100456621
14.0,-37.0,25.824822851697842
14.0,-36.0,26.87689727215388
14.0,-35.0,26.779432110682144
14.0,-34.0,25.844865045668612
14.0,-33.0,26.276909523809515
14.0,-32.0,27.20181212121212
14.0,-31.0,26.55500680272107
14.0,-30.0,25.69534572570288
14.0,-29.0,25.749523809523808
14.0,-28.0,25.050300751879696
14.0,-27.0,25.15371062271062
14.0,-26.0,25.16383426097714
14.0,-25.0,24.40560866910866
14.0,-24.0,23.816639070091053
14.0,-23.0,24.61921425723398
14.0,-22.0,24.90593813593814
14.0,-21.0,24.979938271604944
14.0,-20.0,24.65652173913043
14.0,-19.0,25.865023474178404
14.0,-18.0,24.38959575397533
14.0,-17.0,23.363336516424752
14.0,-16.0,27.0
15.0,-88.0,27.95
15.0,-86.0,28.0
15.0,-85.0,28.0
15.0,-84.0,27.0
15.0,-83.0,27.478571428571428
15.0,-82.0,28.77423989460832
15.0,-81.0,28.427029546127
15.0,-80.0,28.335021883534285
15.0,-79.0,28.347191173540555
15.0,-78.0,28.025996684061752
15.0,-77.0,27.809104182031824
15.0,-76.0,27.882352434340305
15.0,-75.0,27.736338170395666
15.0,-74.0,27.797259373299127
15.0,-73.0,27.861542107583784
15.0,-72.0,28.25210584147082
15.0,-71.0,28.017351140901827
15.0,-70.0,27.890893166118737
15.0,-69.0,28.05527171685116
15.0,-68.0,28.14582864244548
15.0,-67.0,27.95120754216792
15.0,-66.0,28.108435155412664
15.0,-65.0,28.159565217391304
15.0,-64.0,28.66099295025275
15.0,-63.0,28.186147186147185
15.0,-62.0,27.887775668717328
15.0,-61.0,27.642277396984767
15.0,-60.0,28.14630010842515
15.0,-59.0,28.08153518299643
15.0,-58.0,28.13260982686625
15.0,-57.0,28.449809027777786
15.0,-56.0,28.108156506902407
15.0,-55.0,27.3452386637262
15.0,-54.0,27.565723255055453
15.0,-53.0,26.95398854078596
15.0,-52.0,26.54321830497376
15.0,-51.0,26.519189593693728
15.0,-50.0,26.855114524272967
15.0,-49.0,27.711822973464198
15.0,-48.0,27.56303174603175
15.0,-47.0,27.79541392993979
15.0,-46.0,26.63795167341137
15.0,-45.0,26.518528780021843
15.0,-44.0,26.13927548363093
15.0,-43.0,25.15387701469909
15.0,-42.0,25.960227272727288
15.0,-41.0,25.894067796610173
15.0,-40.0,26.32041666666667
15.0,-39.0,26.241228070175442
15.0,-38.0,26.19093947696039
15.0,-37.0,26.358438818565396
15.0,-36.0,25.03643591253056
15.0,-35.0,24.61730939272089
15.0,-34.0,26.502394924951123
15.0,-33.0,26.46949035812673
15.0,-32.0,24.77667517006803
15.0,-31.0,25.262790697674408
15.0,-30.0,24.985781119465337
15.0,-29.0,24.27953333979453
15.0,-28.0,24.370863095238104
15.0,-27.0,24.04380787988383
15.0,-26.0,23.734206595172488
15.0,-25.0,23.15999243131596
15.0,-24.0,24.039570658453297
15.0,-23.0,22.64550776423345
15.0,-22.0,23.45877535862832
15.0,-21.0,24.53777151211362
15.0,-20.0,24.53525641025641
15.0,-19.0,24.984878787878785
15.0,-18.0,24.07106730200777
15.0,-17.0,22.95592806364704
15.0,-16.0,25.0
16.0,-89.0,28.57309076733656
16.0,-88.0,28.28244919157801
16.0,-87.0,28.2494515987781
16.0,-86.0,28.26983457168201
16.0,-85.0,28.35651084010841
16.0,-84.0,27.007586703797163
16.0,-83.0,28.31231660231661
16.0,-82.0,28.41006097560976
16.0,-81.0,28.29947177387255
16.0,-80.0,28.68036016572883
16.0,-79.0,28.630377241805785
16.0,-78.0,28.47131021095309
16.0,-77.0,28.31771284271285
16.0,-76.0,27.984768336226093
16.0,-75.0,27.8469396601028
16.0,-74.0,28.099928318434767
16.0,-73.0,27.867785470969192
16.0,-72.0,28.292548572734407
16.0,-71.0,28.659746316512646
16.0,-70.0,27.77013039845994
16.0,-69.0,27.749221207536397
16.0,-68.0,27.75404383212069
16.0,-67.0,27.681400255754472
16.0,-66.0,27.84863180029851
16.0,-65.0,27.758410261090983
16.0,-64.0,28.46903890669517
16.0,-63.0,27.81782313321329
16.0,-62.0,27.393662819239047
16.0,-61.0,27.86531191436419
16.0,-60.0,27.60632825584392
16.0,-59.0,27.742340038997828
16.0,-58.0,28.02048087685777
16.0,-57.0,27.525825797364412
16.0,-56.0,27.062269078505874
16.0,-55.0,26.99018008474577
16.0,-54.0,27.90983765284425
16.0,-53.0,28.171801306500484
16.0,-52.0,26.836885583347634
16.0,-51.0,26.734174033133968
16.0,-50.0,26.158685645089157
16.0,-49.0,26.54173917679676
16.0,-48.0,26.694822383111656
16.0,-47.0,26.72172599005932
16.0,-46.0,26.531049303605126
16.0,-45.0,26.158728257100268
16.0,-44.0,25.61844540441422
16.0,-43.0,25.526696890083127
16.0,-42.0,26.570077720207237
16.0,-41.0,26.16666666666667
16.0,-40.0,25.83166666666666
16.0,-39.0,26.48333333333333
16.0,-38.0,26.708025210084035
16.0,-37.0,26.759278350515466
16.0,-36.0,25.65909090909091
16.0,-35.0,25.408558558558553
16.0,-34.0,26.190112889165764
16.0,-33.0,25.63260869565217
16.0,-32.0,24.565625
16.0,-31.0,23.16851567944252
16.0,-30.0,23.510153594771253
16.0,-29.0,23.07277777777779
16.0,-28.0,22.92973753280841
16.0,-27.0,22.999133640552987
16.0,-26.0,23.360879910581414
16.0,-25.0,23.530193050193038
16.0,-24.0,24.190933502850967
16.0,-23.0,23.31041176470589
16.0,-22.0,22.280938002056427
16.0,-21.0,24.691243328100466
16.0,-20.0,24.11820987654321
16.0,-19.0,25.07814207650273
16.0,-18.0,24.025193117170787
16.0,-17.0,20.040631430090173
16.0,-16.0,18.542160748010463
17.0,-89.0,27.0
17.0,-88.0,27.915391455034452
17.0,-87.0,28.01672148900081
17.0,-86.0,28.08550443119832
17.0,-85.0,28.39971752574025
17.0,-84.0,27.43734793628479
17.0,-83.0,27.60671916630957
17.0,-82.0,28.353657121235127
17.0,-81.0,28.238121938505806
17.0,-80.0,28.62948845136345
17.0,-79.0,28.55043756495192
17.0,-78.0,28.15716485345799
17.0,-77.0,28.152247484716174
17.0,-76.0,28.211634080229782
17.0,-75.0,28.624967481213822
17.0,-74.0,28.145591832207703
17.0,-73.0,28.185898758648786
17.0,-72.0,28.677066707118968
17.0,-71.0,28.12761588132094
17.0,-70.0,27.453542896595177
17.0,-69.0,27.956084797097425
17.0,-68.0,27.630997012246972
17.0,-67.0,27.48795811565751
17.0,-66.0,27.39532424812029
17.0,-65.0,27.47610800941377
17.0,-64.0,27.256123222791828
17.0,-63.0,27.12240303992804
17.0,-62.0,27.615882543156303
17.0,-61.0,27.784881180910624
17.0,-60.0,28.116689752158017
17.0,-59.0,27.919756452938252
17.0,-58.0,28.01607461765857
17.0,-57.0,27.252677698645392
17.0,-56.0,27.459626708727665
17.0,-55.0,27.442317708333306
17.0,-54.0,27.05275171065496
17.0,-53.0,27.148102279882004
17.0,-52.0,26.429111648643488
17.0,-51.0,26.36037100213221
17.0,-50.0,26.887175865800877
17.0,-49.0,27.529185448590226
17.0,-48.0,26.857477777777767
17.0,-47.0,26.067016806722656
17.0,-46.0,25.77805709876543
17.0,-45.0,25.22408546885959
17.0,-44.0,24.774703445605912
17.0,-43.0,25.56926755703451
17.0,-42.0,26.183599439775897
17.0,-41.0,26.390118397085608
17.0,-40.0,26.55168154761905
17.0,-39.0,26.588375527426113
17.0,-38.0,25.418275678866628
17.0,-37.0,25.291168831168843
17.0,-36.0,24.951244239631343
17.0,-35.0,25.143750721500698
17.0,-34.0,24.106737786023487
17.0,-33.0,23.632129629629656
17.0,-32.0,23.018527329368435
17.0,-31.0,23.683611111111112
17.0,-30.0,23.505460317460308
17.0,-29.0,24.98376984126984
17.0,-28.0,24.71162790697673
17.0,-27.0,24.03243243243244
17.0,-26.0,22.9657358060183
17.0,-25.0,23.42749572102889
17.0,-24.0,21.982897073795954
17.0,-23.0,21.43667136567137
17.0,-22.0,22.444331224220548
17.0,-21.0,23.88956501831501
17.0,-20.0,23.68470458553792
17.0,-19.0,23.565865384615392
17.0,-18.0,23.28249829612021
17.0,-17.0,17.72830397129457
17.0,-16.0,19.383794480755263
18.0,-95.0,26.9
18.0,-94.0,25.750357053998588
18.0,-93.0,23.64092827004218
18.0,-92.0,22.3
18.0,-88.0,27.78494437235111
18.0,-87.0,28.424741916043768
18.0,-86.0,28.50317389653317
18.0,-85.0,28.78862561750177
18.0,-84.0,28.722386689313737
18.0,-83.0,28.367735222097945
18.0,-82.0,28.60132184005919
18.0,-81.0,28.94288066186921
18.0,-80.0,28.957669742074515
18.0,-79.0,28.70288518383543
18.0,-78.0,28.258895157250656
18.0,-77.0,28.47430184509747
18.0,-76.0,28.20039086750833
18.0,-75.0,28.84199337142673
18.0,-74.0,28.424885030861805
18.0,-73.0,28.787937796330628
18.0,-72.0,29.11171821305841
18.0,-71.0,28.12524949291061
18.0,-70.0,27.490515263713245
18.0,-69.0,27.57312219472949
18.0,-68.0,28.458119460277352
18.0,-67.0,28.076079019932237
18.0,-66.0,27.40650513064509
18.0,-65.0,27.80354566768877
18.0,-64.0,28.119499400452124
18.0,-63.0,28.276809880246223
18.0,-62.0,27.423372570665297
18.0,-61.0,27.62290027971555
18.0,-60.0,27.350683531868444
18.0,-59.0,27.15210764287449
18.0,-58.0,27.81213847033587
18.0,-57.0,27.09154164070137
18.0,-56.0,26.550288450518664
18.0,-55.0,26.57026192985104
18.0,-54.0,26.279882703081242
18.0,-53.0,27.71314808167822
18.0,-52.0,26.964600340136037
18.0,-51.0,26.20344023783753
18.0,-50.0,26.461072045398478
18.0,-49.0,26.557153072450017
18.0,-48.0,27.16513249651325
18.0,-47.0,25.941846522781802
18.0,-46.0,25.637875549126754
18.0,-45.0,25.34483605206789
18.0,-44.0,25.74160116725383
18.0,-43.0,26.96759730330833
18.0,-42.0,25.671760972945183
18.0,-41.0,27.17812883435587
18.0,-40.0,25.56388888888889
18.0,-39.0,25.865205237084236
18.0,-38.0,25.95979532163741
18.0,-37.0,25.781632653061237
18.0,-36.0,25.11436271025819
18.0,-35.0,24.783415841584173
18.0,-34.0,24.54840672800253
18.0,-33.0,23.970855379188706
18.0,-32.0,24.76441441441441
18.0,-31.0,24.263541666666665
18.0,-30.0,24.57906976744185
18.0,-29.0,23.708854166666665
18.0,-28.0,24.06709401709401
18.0,-27.0,23.614583333333336
18.0,-26.0,24.26652482269504
18.0,-25.0,23.584611111111112
18.0,-24.0,23.41024632133543
18.0,-23.0,23.545392156862746
18.0,-22.0,23.807395484949822
18.0,-21.0,23.121760138507447
18.0,-20.0,23.24036562907991
18.0,-19.0,23.088714285714282
18.0,-18.0,23.27547545696679
18.0,-17.0,21.51535609721468
18.0,-16.0,19.85413545032861
19.0,-96.0,26.346193697646232
19.0,-95.0,27.769047619047623
19.0,-94.0,25.555128205128213
19.0,-93.0,25.87420561867217
19.0,-92.0,26.797197106690785
19.0,-91.0,27.0
19.0,-90.0,23.0
19.0,-89.0,29.0
19.0,-88.0,27.824178996716395
19.0,-87.0,28.62418293303598
19.0,-86.0,28.791522314076648
19.0,-85.0,29.2226402716678
19.0,-84.0,28.812983021077343
19.0,-83.0,28.66201034162119
19.0,-82.0,29.040284831994626
19.0,-81.0,29.162939533302044
19.0,-80.0,29.005323593773127
19.0,-79.0,29.106051345164122
19.0,-78.0,28.63258830554522
19.0,-77.0,28.611660304302397
19.0,-76.0,28.4484583859759
19.0,-75.0,28.73043860479764
19.0,-74.0,28.97452180738204
19.0,-73.0,30.38461538461538
19.0,-72.0,29.262893715479933
19.0,-71.0,25.5
19.0,-70.0,27.8
19.0,-69.0,28.05074635907971
19.0,-68.0,28.61728456339245
19.0,-67.0,28.828199848356533
19.0,-66.0,27.90426185523447
19.0,-65.0,27.49551454494225
19.0,-64.0,27.675774351424256
19.0,-63.0,27.683495791245807
19.0,-62.0,27.812462797619066
19.0,-61.0,27.364581925141202
19.0,-60.0,27.37512131742908
19.0,-59.0,27.87404611992946
19.0,-58.0,27.472360169188146
19.0,-57.0,27.805595396467318
19.0,-56.0,27.327833965444594
19.0,-55.0,27.01727020824004
19.0,-54.0,27.682192168237872
19.0,-53.0,26.943810897858683
19.0,-52.0,26.86290677153461
19.0,-51.0,26.73735027954276
19.0,-50.0,26.944965239746853
19.0,-49.0,26.829545992158252
19.0,-48.0,26.576625188536912
19.0,-47.0,25.60324933862432
19.0,-46.0,25.60593076711949
19.0,-45.0,25.50663977949136
19.0,-44.0,25.577405618915712
19.0,-43.0,25.212411347517772
19.0,-42.0,25.157847139558157
19.0,-41.0,26.247187663526937
19.0,-40.0,24.918410852713176
19.0,-39.0,25.3466419892507
19.0,-38.0,24.51406382638524
19.0,-37.0,24.169488298492702
19.0,-36.0,24.14427507476422
19.0,-35.0,23.789224422442235
19.0,-34.0,25.194296874999967
19.0,-33.0,25.17786458333333
19.0,-32.0,24.53449579831932
19.0,-31.0,24.096220971147066
19.0,-30.0,23.221334808259613
19.0,-29.0,23.63522727272727
19.0,-28.0,24.370555555555555
19.0,-27.0,23.28878911564625
19.0,-26.0,23.04761904761905
19.0,-25.0,24.27564393939394
19.0,-24.0,23.72852941176471
19.0,-23.0,23.27579487179489
19.0,-22.0,23.11563218390805
19.0,-21.0,22.490953514739232
19.0,-20.0,22.87376895943563
19.0,-19.0,22.782588612368016
19.0,-18.0,22.819776035589427
19.0,-17.0,21.215921561208216
19.0,-16.0,20.19665266106443
20.0,-97.0,27.655952380952378
20.0,-96.0,27.56240562891824
20.0,-95.0,26.59524630541873
20.0,-94.0,26.385316299039122
20.0,-93.0,26.8041
20.0,-92.0,27.69012113617376
20.0,-90.0,30.0
20.0,-89.0,24.75
20.0,-88.0,28.207692307692305
20.0,-87.0,28.40893047027039
20.0,-86.0,28.87167657105041
20.0,-85.0,29.171619895564017
20.0,-84.0,29.082033503142863
20.0,-83.0,29.08624608416741
20.0,-82.0,29.20452869430952
20.0,-81.0,29.403262063423373
20.0,-80.0,29.70957044994461
20.0,-79.0,29.21346701428823
20.0,-78.0,28.309086987359038
20.0,-77.0,27.77292978833248
20.0,-76.0,29.077137297222592
20.0,-75.0,28.534643809158148
20.0,-74.0,27.85183999618873
20.0,-73.0,27.678572407800182
20.0,-72.0,27.761915791373692
20.0,-71.0,27.85798553066731
20.0,-70.0,28.386132298243545
20.0,-69.0,28.76311710416376
20.0,-68.0,28.54272299203425
20.0,-67.0,28.091276288077143
20.0,-66.0,27.90586294222591
20.0,-65.0,28.00625706446415
20.0,-64.0,27.718622041157413
20.0,-63.0,27.230764004919727
20.0,-62.0,27.32501030624263
20.0,-61.0,27.336824058459754
20.0,-60.0,26.846998320738848
20.0,-59.0,26.44429755671902
20.0,-58.0,27.200050092764315
20.0,-57.0,27.099561742591906
20.0,-56.0,27.24221095012167
20.0,-55.0,27.56319560249526
20.0,-54.0,26.761790311700924
20.0,-53.0,26.4084506556246
20.0,-52.0,26.61040761288337
20.0,-51.0,26.38195344904525
20.0,-50.0,26.292215027868647
20.0,-49.0,25.286632794688344
20.0,-48.0,25.914192341549267
20.0,-47.0,25.96988971835766
20.0,-46.0,25.40028081921036
20.0,-45.0,25.26804203409759
20.0,-44.0,25.93357625816092
20.0,-43.0,26.307695697881307
20.0,-42.0,25.138274280843522
20.0,-41.0,25.92086980705277
20.0,-40.0,25.657667657900447
20.0,-39.0,25.50779436362772
20.0,-38.0,25.10158483579557
20.0,-37.0,24.671819505094533
20.0,-36.0,24.072751366120208
20.0,-35.0,24.54690436705361
20.0,-34.0,25.079447194719467
20.0,-33.0,24.98384615384616
20.0,-32.0,24.742500000000003
20.0,-31.0,24.49936868686868
20.0,-30.0,24.21850490196077
20.0,-29.0,23.42176870748297
20.0,-28.0,23.271212121212105
20.0,-27.0,22.78724976599975
20.0,-26.0,22.60081699346405
20.0,-25.0,23.76690909090909
20.0,-24.0,23.15926160337553
20.0,-23.0,23.0462035084801
20.0,-22.0,23.07941767068273
20.0,-21.0,21.977739682539678
20.0,-20.0,22.49416959064328
20.0,-19.0,22.39620686680469
20.0,-18.0,21.43833786007321
20.0,-17.0,20.11817557442557
20.0,-16.0,20.566666666666666
21.0,-97.0,25.709553146526844
21.0,-96.0,26.261977239931785
21.0,-95.0,27.649583333333336
21.0,-94.0,26.589049932523604
21.0,-93.0,26.969430199430203
21.0,-92.0,27.28592592592593
21.0,-91.0,27.213157894736838
21.0,-90.0,27.923208161384693
21.0,-89.0,27.675
21.0,-88.0,29.42857142857143
21.0,-87.0,27.729693354966567
21.0,-86.0,28.85738554229125
21.0,-85.0,29.17365817043828
21.0,-84.0,29.45423999736629
21.0,-83.0,29.148312180380913
21.0,-82.0,29.46275807444185
21.0,-81.0,28.907392976960736
21.0,-80.0,29.053874296327024
21.0,-79.0,28.78506247889226
21.0,-78.0,26.575
21.0,-77.0,26.525
21.0,-76.0,27.404150092833657
21.0,-75.0,27.580527771139174
21.0,-74.0,26.700280785351552
21.0,-73.0,27.5496277767078
21.0,-72.0,27.54524915361752
21.0,-71.0,27.51112678269609
21.0,-70.0,27.091919653529967
21.0,-69.0,27.557618681084325
21.0,-68.0,27.33888930348635
21.0,-67.0,26.96267703321713
21.0,-66.0,26.95028293189555
21.0,-65.0,27.01459546760084
21.0,-64.0,26.871382496801854
21.0,-63.0,26.14612271170285
21.0,-62.0,26.690198262958198
21.0,-61.0,27.49958305903005
21.0,-60.0,27.427217854217844
21.0,-59.0,27.147555938037875
21.0,-58.0,27.60726186868679
21.0,-57.0,27.49732118782803
21.0,-56.0,27.63069393211787
21.0,-55.0,27.20992033623481
21.0,-54.0,26.48854934799811
21.0,-53.0,26.22812028308217
21.0,-52.0,25.46314755223641
21.0,-51.0,25.51368923592103
21.0,-50.0,25.57662800044349
21.0,-49.0,25.241493196220432
21.0,-48.0,24.91615400152085
21.0,-47.0,24.960773051118302
21.0,-46.0,25.405031126829723
21.0,-45.0,25.478879132544783
21.0,-44.0,25.01567482290782
21.0,-43.0,25.141797611259022
21.0,-42.0,25.1954144643458
21.0,-41.0,26.103227103112324
21.0,-40.0,25.817036794788823
21.0,-39.0,25.922542839261407
21.0,-38.0,25.398684111268267
21.0,-37.0,24.597707729468606
21.0,-36.0,24.519481962481947
21.0,-35.0,24.10599580046891
21.0,-34.0,24.64268581780535
21.0,-33.0,24.44813803514197
21.0,-32.0,24.444459833145896
21.0,-31.0,24.653112203818733
21.0,-30.0,22.954103980435125
21.0,-29.0,23.16666666666667
21.0,-28.0,23.83555555555556
21.0,-27.0,23.646723646723647
21.0,-26.0,22.56965032982887
21.0,-25.0,22.38668300653595
21.0,-24.0,23.27811550151976
21.0,-23.0,22.66635802469136
21.0,-22.0,22.764829931972795
21.0,-21.0,22.21966675413725
21.0,-20.0,22.666009802163643
21.0,-19.0,21.716943795020146
21.0,-18.0,20.5254110226434
21.0,-17.0,18.843482153014666
21.0,-16.0,20.33333333333333
22.0,-98.0,25.901707002468697
22.0,-97.0,25.143859060402683
22.0,-96.0,25.42343975468976
22.0,-95.0,26.40101794340925
22.0,-94.0,25.87015495056228
22.0,-93.0,25.65357664172895
22.0,-92.0,27.403266666666685
22.0,-91.0,28.011284722222232
22.0,-90.0,26.55641242155777
22.0,-89.0,27.290406646604023
22.0,-88.0,27.53430178260399
22.0,-87.0,28.954064840280644
22.0,-86.0,28.576699747860154
22.0,-85.0,29.531210893003486
22.0,-84.0,28.862049145541192
22.0,-83.0,29.047244155723238
22.0,-82.0,29.153616603434024
22.0,-81.0,28.565127996922445
22.0,-80.0,29.105984879133306
22.0,-79.0,26.84
22.0,-78.0,27.22017717082928
22.0,-77.0,27.550248800929623
22.0,-76.0,27.284141796488107
22.0,-75.0,27.83923894886476
22.0,-74.0,26.138253229598607
22.0,-73.0,26.50480506288664
22.0,-72.0,27.122718509397586
22.0,-71.0,27.173258643637105
22.0,-70.0,27.367302157628664
22.0,-69.0,26.62242415664803
22.0,-68.0,28.007398864941354
22.0,-67.0,27.840207723654032
22.0,-66.0,27.65701907490337
22.0,-65.0,27.292766655347485
22.0,-64.0,27.09139415394446
22.0,-63.0,27.0921076893832
22.0,-62.0,27.31474595110284
22.0,-61.0,27.32319787305644
22.0,-60.0,26.91400693653335
22.0,-59.0,27.05585737790853
22.0,-58.0,27.15248135587894
22.0,-57.0,27.386196600723363
22.0,-56.0,26.671381451940483
22.0,-55.0,25.96117334287325
22.0,-54.0,25.75821873341683
22.0,-53.0,25.52409424502262
22.0,-52.0,25.677570386749768
22.0,-51.0,25.06924433808068
22.0,-50.0,24.98887326772145
22.0,-49.0,25.409100717616173
22.0,-48.0,25.491384676231583
22.0,-47.0,25.23785330261141
22.0,-46.0,24.21015187647541
22.0,-45.0,25.00013562379189
22.0,-44.0,25.485832402452587
22.0,-43.0,25.191078979500126
22.0,-42.0,25.897420854971706
22.0,-41.0,25.79886924487268
22.0,-40.0,25.85049858861069
22.0,-39.0,26.019711529686948
22.0,-38.0,25.408361742424198
22.0,-37.0,24.738209340517002
22.0,-36.0,24.073143372053607
22.0,-35.0,25.151946649984087
22.0,-34.0,24.729306758056804
22.0,-33.0,23.354486850295665
22.0,-32.0,25.37526469098279
22.0,-31.0,24.023628261417922
22.0,-30.0,23.538204987849674
22.0,-29.0,24.27630921052629
22.0,-28.0,24.52387052341596
22.0,-27.0,24.354630503144627
22.0,-26.0,24.30245412844036
22.0,-25.0,23.152103018372717
22.0,-24.0,22.44611111111111
22.0,-23.0,21.810364338042888
22.0,-22.0,21.622523662887843
22.0,-21.0,22.110036231884035
22.0,-20.0,21.368752192491428
22.0,-19.0,21.72691749934045
22.0,-18.0,21.45716822023772
22.0,-17.0,19.13326990689551
22.0,-16.0,20.52239384227548
23.0,-98.0,27.615053763440862
23.0,-97.0,26.522839880952397
23.0,-96.0,27.236129804538873
23.0,-95.0,26.46881286941006
23.0,-94.0,25.75147877223177
23.0,-93.0,26.06677712322041
23.0,-92.0,26.217967353951842
23.0,-91.0,27.381610273898
23.0,-90.0,27.16649424292807
23.0,-89.0,26.66986428238005
23.0,-88.0,27.31297501992621
23.0,-87.0,28.10868500080295
23.0,-86.0,27.48727840001257
23.0,-85.0,27.507281258611425
23.0,-84.0,27.339555857268163
23.0,-83.0,26.504152565257932
23.0,-82.0,28.0774645041462
23.0,-81.0,28.54224591284821
23.0,-80.0,28.81932740535117
23.0,-79.0,28.981902997817567
23.0,-78.0,28.441256838663932
23.0,-77.0,26.436363636363634
23.0,-76.0,26.642857142857146
23.0,-75.0,27.52124162941805
23.0,-74.0,27.956294289070353
23.0,-73.0,27.282772903474477
23.0,-72.0,27.440209026908988
23.0,-71.0,27.002103756799738
23.0,-70.0,27.037054578841662
23.0,-69.0,27.692566458209395
23.0,-68.0,27.89952631418493
23.0,-67.0,27.771386707536035
23.0,-66.0,27.524489529572392
23.0,-65.0,27.60121434042766
23.0,-64.0,26.875855386899577
23.0,-63.0,27.464699973735232
23.0,-62.0,27.187650779643363
23.0,-61.0,26.587775466884235
23.0,-60.0,26.024500284266853
23.0,-59.0,27.17079770790499
23.0,-58.0,26.776955236867646
23.0,-57.0,26.63907517383913
23.0,-56.0,25.771353591450303
23.0,-55.0,26.404698265640963
23.0,-54.0,25.659611707021607
23.0,-53.0,25.496456063907072
23.0,-52.0,25.348887564911628
23.0,-51.0,25.21675493609305
23.0,-50.0,26.04250421722937
23.0,-49.0,25.76291571758197
23.0,-48.0,26.15804184723918
23.0,-47.0,25.388195422564092
23.0,-46.0,24.638390041762786
23.0,-45.0,24.590334841556874
23.0,-44.0,25.300761625343352
23.0,-43.0,26.115269753347807
23.0,-42.0,25.680764597111672
23.0,-41.0,25.28427748342928
23.0,-40.0,25.101473063973042
23.0,-39.0,25.260980514096126
23.0,-38.0,25.166720472288624
23.0,-37.0,25.695415953408013
23.0,-36.0,24.90161053266664
23.0,-35.0,24.265662817939976
23.0,-34.0,23.90312524915647
23.0,-33.0,24.046085209645533
23.0,-32.0,23.88661930967352
23.0,-31.0,24.039857441409197
23.0,-30.0,24.10670655691114
23.0,-29.0,23.036089285714286
23.0,-28.0,22.684000944651913
23.0,-27.0,22.87603797486073
23.0,-26.0,22.22269935489345
23.0,-25.0,21.91351969954648
23.0,-24.0,22.690731438812104
23.0,-23.0,21.432531636257966
23.0,-22.0,21.28891852440736
23.0,-21.0,21.661290611244844
23.0,-20.0,21.513305322128854
23.0,-19.0,21.083308438448533
23.0,-18.0,21.10435142671787
23.0,-17.0,19.66489842623291
23.0,-16.0,19.316445611679985
24.0,-98.0,28.3875
24.0,-97.0,26.61291666666667
24.0,-96.0,28.072186379928354
24.0,-95.0,28.039730290456447
24.0,-94.0,27.812261904761897
24.0,-93.0,27.924130675526023
24.0,-92.0,27.533871961671682
24.0,-91.0,27.384432064876126
24.0,-90.0,27.04309156148236
24.0,-89.0,25.75024423957237
24.0,-88.0,26.2578426707335
24.0,-87.0,27.681664044572553
24.0,-86.0,28.45695909481251
24.0,-85.0,27.538795428426962
24.0,-84.0,27.43066553408152
24.0,-83.0,28.872398138549137
24.0,-82.0,28.281696549782573
24.0,-81.0,28.41082981921032
24.0,-80.0,28.169301554037627
24.0,-79.0,28.353684756664816
24.0,-78.0,27.23125
24.0,-77.0,27.806618165784844
24.0,-76.0,26.32231260249652
24.0,-75.0,27.767323888647386
24.0,-74.0,28.07549203930673
24.0,-73.0,27.644441720861483
24.0,-72.0,27.47666951899961
24.0,-71.0,26.82300740691247
24.0,-70.0,26.778960490173425
24.0,-69.0,26.67850782673367
24.0,-68.0,27.256483594990524
24.0,-67.0,27.53148987601912
24.0,-66.0,26.91034793121723
24.0,-65.0,27.037260418649755
24.0,-64.0,27.10612140063704
24.0,-63.0,26.77359360615953
